p-CarbomethoxybenzamideA.p-Carbomethoxylbenzamide.A	4	43	0	1	aAaaaaaaaaaaaaaaaaaaaaAaAaaaaaaaaaaaaaaaaaaaaaA	1	ppp-p-CA.Ae.Ade.A	0
magnetic	0	8	0	0	aaaaaaaa	1	mmmamagcicticetic	0
temperature40-45ºC).	1	12	4	1	aaaaaaaaaaa0000aA	1	tttetem.).C).ºC).	0
(40ml	0	2	2	1	00aa	1	(((4(40lml0ml40ml	0
tolueneCLASS	5	7	0	0	aaaaaaaAAAAA	1	tttotolSSSASSLASS	0
T03541AmidesCLASS	7	5	5	0	A00000AaaaaaAAAAA	1	TTT0T03SSSASSLASS	0
round-bottomedflaskanddried	0	26	0	1	aaaaaaaaaaaaaaaaaaaaaaaaaa	1	rrroroudediedried	0
arefluxcondenserand	0	19	0	0	aaaaaaaaaaaaaaaaaaa	1	aaararedndandrand	0
163168ArgonCLASS	6	4	6	0	000000AaaaaAAAAA	1	1116163SSSASSLASS	0
mmHg,bathtemperature40-45	1	18	4	1	aaAaaaaaaaaaaaaaaaa0000	1	mmmmmmH545-450-45	0
solidistransferred	0	18	0	0	aaaaaaaaaaaaaaaaaa	1	sssosoldedredrred	0
(Notes4and	1	7	1	1	Aaaaa0aaa	1	(((N(Nodndand4and	0
under	0	5	0	0	aaaaa	1	uuunundrerdernder	0
)for4	0	3	1	1	aaa0	1	)))f)fo4r4or4for4	0
27p-CarbomethoxylbenzamideCLASSV89P0066	8	22	8	1	00aAaaaaaaaaaaaaaaaaaaaaaAAAAAA00A0000	1	222727p6660660066	0
acetaldoxime(9.2	0	12	2	1	aaaaaaaaaaaa00	1	aaacace2.29.2(9.2	0
ofNitrilestoAmides:	2	16	0	1	aaAaaaaaaaaaAaaaaa	1	ooofofN:s:es:des:	0
Wilkinson'scatalystCLASSV89P0066	8	17	6	1	AaaaaaaaaaaaaaaaaaAAAAAA00A0000	1	WWWiWil6660660066	0
allowedtocooldown	0	17	0	0	aaaaaaaaaaaaaaaaa	1	aaalallnwnowndown	0
156mmol	0	4	3	0	000aaaa	1	1115156lolmolmmol	0
catalystCLASSV89P0066S1	8	8	7	0	aaaaaaaaAAAAAA00A0000A0	1	cccacat1S16S166S1	0
resultingmixture	0	16	0	0	aaaaaaaaaaaaaaaa	1	rrreresereureture	0
.Thereactionmixtureis	1	19	0	1	Aaaaaaaaaaaaaaaaaaaa	1	...T.Thsiseisreis	0
HydrationofNitriles	2	17	0	0	AaaaaaaaaaaAaaaaaaa	1	HHHyHydseslesiles	0
,Wilkinson'scatalyst	1	17	0	1	Aaaaaaaaaaaaaaaaaa	1	,,,W,Witstystlyst	0
througha	0	8	0	0	aaaaaaaa	1	ttththrahaghaugha	0
Argonbubblerischargedwith	1	24	0	0	Aaaaaaaaaaaaaaaaaaaaaaaaa	1	AAArArghthithwith	0
5.0g,	0	1	2	1	00a	1	555.5.0,g,0g,.0g,	0
994999waterCLASS	5	5	6	0	000000aaaaaAAAAA	1	9999994SSSASSLASS	0
S1723728Water	2	4	7	0	A0000000Aaaaa	1	SSS1S17rerterater	0
isconcentrated	0	14	0	0	aaaaaaaaaaaaaa	1	iiisiscdedtedated	0
transferredtoa50-mLround-bottomed	1	28	2	1	aaaaaaaaaaaaaa00aAaaaaaaaaaaaaa	1	tttrtradedmedomed	0
whitesolid.V89P0066S1	3	10	7	1	aaaaaaaaaaA00A0000A0	1	wwwhwhi1S16S166S1	0
'scatalystCLASSV89P0066S1	8	9	7	1	aaaaaaaaaAAAAAA00A0000A0	1	'''s'sc1S16S166S1	0
,arefluxcondenserand	0	19	0	1	aaaaaaaaaaaaaaaaaaa	1	,,,a,ardndandrand	0
10)aa	0	2	2	1	00aa	1	111010)aaa)aa0)aa	0
Hydration	1	8	0	0	Aaaaaaaaa	1	HHHyHydnoniontion	0
723728	0	0	6	0	000000	1	77727238287283728	0
)(Notes4	1	4	1	1	Aaaaa0	1	)))()(N4s4es4tes4	0
(Note8).	1	3	1	1	Aaaa0	1	(((N(No.).8).e8).	0
temperature)underairfor	0	22	0	1	aaaaaaaaaaaaaaaaaaaaaa	1	tttetemrorforrfor	0
(9.2g,9.5	0	1	4	1	00a00	1	(((9(9.5.59.5,9.5	0
,156mmol,	0	4	3	1	000aaaa	1	,,,1,15,l,ol,mol,	0
mmol)(Note1	1	7	1	1	aaaaAaaa0	1	mmmmmmo1e1te1ote1	0
S1372	1	0	4	0	A0000	1	SSS1S132723721372	0
(20mL)	1	1	2	1	00aA	1	(((2(20)L)mL)0mL)	0
5.1g	0	1	2	1	00a	1	555.5.1g1g.1g5.1g	0
cooldownto	0	10	0	0	aaaaaaaaaa	1	cccocoootontownto	0
g,31mmol)	0	5	2	1	a00aaaa	1	ggg,g,3)l)ol)mol)	0
Thereaction	1	10	0	0	Aaaaaaaaaaa	1	TTThThenoniontion	0
T02331	1	0	5	0	A00000	1	TTT0T021313312331	0
temperature130ºC)for	1	15	3	1	aaaaaaaaaaa000aAaaa	1	tttetemrorfor)for	0
vacuum(	0	6	0	1	aaaaaa	1	vvvavac(m(um(uum(	0
A.p-Carbomethoxylbenzamide.A	3	22	0	1	AaAaaaaaaaaaaaaaaaaaaaaaA	1	AAA.A.pA.Ae.Ade.A	0
ºC).	1	1	0	1	aA	1	ºººCºC).).C).ºC).	0
onrotaryevaporator(20-30	0	18	4	1	aaaaaaaaaaaaaaaaaa0000	1	ooononr030-300-30	0
Thesolid	1	7	0	0	Aaaaaaaa	1	TTThThedidlidolid	0
temperature(	0	11	0	1	aaaaaaaaaaa	1	tttetem(e(re(ure(	0
temperature)	0	11	0	1	aaaaaaaaaaa	1	tttetem)e)re)ure)	0
reagent:methyl	0	13	0	1	aaaaaaaaaaaaa	1	rrrerealylhylthyl	0
waterCLASSV89P0066T023	8	5	9	0	aaaaaAAAAAA00A0000A000	1	wwwawat323023T023	0
single-necked	0	12	0	1	aaaaaaaaaaaa	1	sssisindedkedcked	0
4and5)	0	3	2	1	0aaa0	1	444a4an)5)d5)nd5)	0
mL	1	1	0	0	aA	0		0
.V89P0066S1307	3	0	10	1	A00A0000A0000	1	...V.V87073071307	0
92	0	0	2	0	00	0		0
%)ofp-carbomethoxylbenzamide(	0	25	0	1	aaaaaaaaaaaaaaaaaaaaaaaaa	1	%%%)%)o(e(de(ide(	0
mg	0	2	0	0	aa	0		0
withthefollowingorderof	0	23	0	0	aaaaaaaaaaaaaaaaaaaaaaa	1	wwwiwitfofroferof	0
andthenisallowedto	0	18	0	0	aaaaaaaaaaaaaaaaaa	1	aaanandotodtoedto	0
mm	0	2	0	0	aa	0		0
ml	0	2	0	0	aa	0		0
bathtemperature40-45ºC	1	16	4	1	aaaaaaaaaaaaaaa0000aA	1	bbbabatCºC5ºC45ºC	0
2331NitrilesCLASSV89P0066	8	7	10	0	0000AaaaaaaaAAAAAA00A0000	1	22232336660660066	0
thefollowingorderofthe	0	22	0	0	aaaaaaaaaaaaaaaaaaaaaa	1	ttththeehethefthe	0
307327	0	0	6	0	000000	1	33303077273277327	0
V89P0066S1994	3	0	10	0	A00A0000A0000	1	VVV8V894949941994	0
CLASSV89P0066T03541	8	0	11	0	AAAAAA00A0000A00000	1	CCCLCLA1415413541	0
5.1g(92	0	1	4	1	00a00	1	555.5.1292(92g(92	0
S1723728	1	0	7	0	A0000000	1	SSS1S178287283728	0
rotaryevaporator(	0	16	0	1	aaaaaaaaaaaaaaaa	1	rrrorot(r(or(tor(	0
tolueneCLASSV89P0066S1723	8	7	10	0	aaaaaaaAAAAAA00A0000A0000	1	tttotol3237231723	0
and10)aa	0	5	2	1	aaa00aa	1	aaanandaaa)aa0)aa	0
Büchner	1	6	0	0	Aaaaaaa	1	BBBüBücrernerhner	0
magneticstirringbar(round	0	24	0	1	aaaaaaaaaaaaaaaaaaaaaaaa	1	mmmamagdndundound	0
A	1	0	0	0	A	0		0
stirringbar(	0	11	0	1	aaaaaaaaaaa	1	ssststi(r(ar(bar(	0
mol%)(Note	1	6	0	1	aaaAaaa	1	mmmomoleteoteNote	0
toroomtemperature(Note	1	20	0	1	aaaaaaaaaaaaaaaaaAaaa	1	tttotoreteoteNote	0
),toluene	0	7	0	1	aaaaaaa	1	))),),teneeneuene	0
order	0	5	0	0	aaaaa	1	ooorordrerderrder	0
torefluxwithan	0	14	0	0	aaaaaaaaaaaaaa	1	tttotornanhanthan	0
mmHg	1	3	0	0	aaAa	1	mmmmmmHgHgmHgmmHg	0
Notes4and5	1	7	2	0	Aaaaa0aaa0	1	NNNoNot5d5nd5and5	0
Hydrationof	1	10	0	0	Aaaaaaaaaaa	1	HHHyHydfofnofonof	0
and7).	0	3	1	1	aaa0	1	aaanand.).7).d7).	0
.A100-mLsingle-necked	2	13	3	1	A000aAaaaaaaaaaaaa	1	...A.A1dedkedcked	0
A100-mLsingle-necked,round-bottomed	2	26	3	1	A000aAaaaaaaaaaaaaaaaaaaaaaaaaa	1	AAA1A10dedmedomed	0
WaterCLASSV89P0066	8	4	6	0	AaaaaAAAAAA00A0000	1	WWWaWat6660660066	0
mmol,5.0	0	4	2	1	aaaa00	1	mmmmmmo0.05.0,5.0	0
,	0	0	0	1		0		0
0.1mmHg)	1	3	2	1	00aaAa	1	000.0.1)g)Hg)mHg)	0
41AmidesCLASSV89P0066	8	5	8	0	00AaaaaaAAAAAA00A0000	1	444141A6660660066	0
then	0	4	0	0	aaaa	1	ttththenenhenthen	0
reagent	0	7	0	0	aaaaaaa	1	rrrereatntentgent	0
A100-mL	2	1	3	1	A000aA	1	AAA1A10LmL-mL0-mL	0
g,31	0	1	2	1	a00	1	ggg,g,3131,31g,31	0
catalystCLASSV89P0066	7	8	6	0	aaaaaaaaAAAAAA00A0000	1	cccacat6660660066	0
mmol)	0	4	0	1	aaaa	1	mmmmmmo)l)ol)mol)	0
mmol,	0	4	0	1	aaaa	1	mmmmmmo,l,ol,mol,	0
372	0	0	3	0	000	0		0
temperature(Notes	1	15	0	1	aaaaaaaaaaaAaaaa	1	tttetemsestesotes	0
Note8).	1	3	1	1	Aaaa0	1	NNNoNot.).8).e8).	0
isheatedwithanoil	0	17	0	0	aaaaaaaaaaaaaaaaa	1	iiisishliloilnoil	0
concentrateandthemixture	0	24	0	0	aaaaaaaaaaaaaaaaaaaaaaaa	1	cccoconereureture	0
oilbath(90~100°C	1	7	5	1	aaaaaaa00000A	1	oooioilC°C0°C00°C	0
iswashedwithwater(	0	17	0	1	aaaaaaaaaaaaaaaaa	1	iiisisw(r(er(ter(	0
,round-bottomedflaskthat	0	22	0	1	aaaaaaaaaaaaaaaaaaaaaa	1	,,,r,rotathatthat	0
9.5mL)	1	1	2	1	00aA	1	999.9.5)L)mL)5mL)	0
9.5mL,	1	1	2	1	00aA	1	999.9.5,L,mL,5mL,	0
31NitrilesCLASSV89P0066	8	7	8	0	00AaaaaaaaAAAAAA00A0000	1	333131N6660660066	0
washed	0	6	0	0	aaaaaa	1	wwwawasdedhedshed	0
acetaldoxime(9.2g,	0	13	2	1	aaaaaaaaaaaa00a	1	aaacace,g,2g,.2g,	0
)toafford	0	8	0	1	aaaaaaaa	1	)))t)todrdordford	0
bath(90~100	0	4	5	1	aaaa00000	1	bbbabat000100~100	0
g(92%	0	1	2	1	a00	1	ggg(g(9%2%92%(92%	0
temperature(Note8	1	14	1	1	aaaaaaaaaaaAaaa0	1	tttetem8e8te8ote8	0
thatis	0	6	0	0	aaaaaa	1	ttththasistisatis	0
).Theresulting	1	11	0	1	Aaaaaaaaaaaa	1	))).).Tgngingting	0
flaskanddriedunder	0	18	0	0	aaaaaaaaaaaaaaaaaa	1	ffflflarerdernder	0
1149p-carbomethoxylbenzamideCLASS	5	23	4	1	0000aaaaaaaaaaaaaaaaaaaaaaaAAAAA	1	1111114SSSASSLASS	0
(round,	0	5	0	1	aaaaa	1	(((r(ro,d,nd,und,	0
).Thereaction	1	10	0	1	Aaaaaaaaaaa	1	))).).Tnoniontion	0
CLASSV89P0066S111251149	8	0	15	0	AAAAAA00A0000A000000000	1	CCCLCLA9491491149	0
chargedwiththe	0	14	0	0	aaaaaaaaaaaaaa	1	ccchchaehethehthe	0
withamagneticstirring	0	21	0	0	aaaaaaaaaaaaaaaaaaaaa	1	wwwiwitgngingring	0
temperature(Notes6and	1	18	1	1	aaaaaaaaaaaAaaaa0aaa	1	tttetemdndand6and	0
Notes6and7	1	7	2	0	Aaaaa0aaa0	1	NNNoNot7d7nd7and7	0
A100-mLsingle-necked,	2	13	3	1	A000aAaaaaaaaaaaaa	1	AAA1A10,d,ed,ked,	0
mL,156mmol	1	5	3	1	aA000aaaa	1	mmmLmL,lolmolmmol	0
solidistransferredto	0	20	0	0	aaaaaaaaaaaaaaaaaaaa	1	sssosolotodtoedto	0
2	0	0	1	0	0	0		1
bathtemperature)	0	15	0	1	aaaaaaaaaaaaaaa	1	bbbabat)e)re)ure)	0
163168Argon	1	4	6	0	000000Aaaaa	1	1116163nongonrgon	0
toa	0	3	0	0	aaa	0		0
)for4h	0	4	1	1	aaa0a	1	)))f)foh4hr4hor4h	0
p-CarbomethoxybenzamideCLASS	6	21	0	1	aAaaaaaaaaaaaaaaaaaaaaAAAAA	1	ppp-p-CSSSASSLASS	0
flaskanddried	0	13	0	0	aaaaaaaaaaaaa	1	ffflfladediedried	0
Argonbubblerischarged	1	20	0	0	Aaaaaaaaaaaaaaaaaaaaa	1	AAArArgdedgedrged	0
,5x15	0	1	3	1	0a00	1	,,,5,5x515x155x15	0
V89P0066S1723728Water	4	4	13	0	A00A0000A0000000Aaaaa	1	VVV8V89rerterater	0
p-carbomethoxylbenzamide	0	23	0	1	aaaaaaaaaaaaaaaaaaaaaaa	1	ppp-p-cedeidemide	1
reducedpressureon	0	17	0	0	aaaaaaaaaaaaaaaaa	1	rrrerednoneonreon	0
heatedwithanoilbath	0	19	0	0	aaaaaaaaaaaaaaaaaaa	1	hhheheahthathbath	0
(bathtemperature130	0	15	3	1	aaaaaaaaaaaaaaa000	1	(((b(ba030130e130	0
Thereactionmixtureis	1	19	0	0	Aaaaaaaaaaaaaaaaaaaa	1	TTThThesiseisreis	0
994999water	0	5	6	0	000000aaaaa	1	9999994rerterater	0
orderofthereagent:	0	17	0	1	aaaaaaaaaaaaaaaaa	1	ooorord:t:nt:ent:	0
.Water(20	1	4	2	1	Aaaaa00	1	...W.Wa020(20r(20	0
HydrationofNitrilesto	2	19	0	0	AaaaaaaaaaaAaaaaaaaaa	1	HHHyHydotostoesto	0
15mm),	0	2	2	1	00aa	1	111515m,),m),mm),	0
mmHg)toafford	1	11	0	1	aaAaaaaaaaaa	1	mmmmmmHdrdordford	0
mmol)(Note	1	7	0	1	aaaaAaaa	1	mmmmmmoeteoteNote	0
p-cyanobenzoate(5.0	0	14	2	1	aaaaaaaaaaaaaa00	1	ppp-p-c0.05.0(5.0	0
anoilbath	0	9	0	0	aaaaaaaaa	1	aaananohthathbath	0
,and	0	3	0	1	aaa	1	,,,a,andndand,and	0
thatisequippedwitha	0	19	0	0	aaaaaaaaaaaaaaaaaaa	1	ttththaahathaitha	0
CLASSV89P0066S1372	8	0	10	0	AAAAAA00A0000A0000	1	CCCLCLA2723721372	0
5.0g	0	1	2	1	00a	1	555.5.0g0g.0g5.0g	0
ml).Thesolid	1	9	0	1	aaAaaaaaaa	1	mmmlml)didlidolid	0
and5).The	1	5	1	1	aaa0Aaa	1	aaanandeheThe.The	0
5.0g,31	0	1	4	1	00a00	1	555.5.0131,31g,31	0
airfor1hand	0	10	1	0	aaaaaa0aaaa	1	aaaiairdndandhand	0
230252	0	0	6	0	000000	1	22232302522520252	0
11251149	0	0	8	0	00000000	1	11111129491491149	0
x15mm	0	3	2	0	a00aa	1	xxx1x15mmm5mm15mm	0
ofthereagent:methyl	0	18	0	1	aaaaaaaaaaaaaaaaaa	1	ooofoftlylhylthyl	0
°Cbathtemperature)	1	15	0	1	Aaaaaaaaaaaaaaaa	1	°°°C°Cb)e)re)ure)	0
20-30	0	0	4	1	0000	1	222020-030-300-30	0
CLASSV89P0066S13	8	0	8	0	AAAAAA00A0000A00	1	CCCLCLA313S136S13	0
),arefluxcondenser	0	16	0	1	aaaaaaaaaaaaaaaa	1	))),),arersernser	0
90~100°C	1	0	5	1	00000A	1	999090~C°C0°C00°C	0
1149	0	0	4	0	0000	1	11111149491491149	0
magneticstirring	0	16	0	0	aaaaaaaaaaaaaaaa	1	mmmamaggngingring	0
mixtureisheatedtoreflux	0	23	0	0	aaaaaaaaaaaaaaaaaaaaaaa	1	mmmimixxuxluxflux	0
awhitesolid.	0	11	0	1	aaaaaaaaaaa	1	aaawawh.d.id.lid.	0
6and	0	3	1	0	0aaa	1	666a6andndand6and	0
Büchnerfunnel.Thesolid	2	19	0	1	AaaaaaaaaaaaaAaaaaaaa	1	BBBüBücdidlidolid	0
reducedpressureonrotaryevaporator	0	33	0	0	aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa	1	rrreredrortorator	0
287tolueneCLASSV89P0066	7	7	9	0	000aaaaaaaAAAAAA00A0000	1	22282876660660066	0
p-Carbomethoxylbenzamide.	1	22	0	1	aAaaaaaaaaaaaaaaaaaaaaa	1	ppp-p-C.e.de.ide.	0
mixture	0	7	0	0	aaaaaaa	1	mmmimixereureture	0
20-30mmHg,bathtemperature	1	18	4	1	0000aaAaaaaaaaaaaaaaaaa	1	222020-ereureture	0
2),	0	0	1	1	0	0		0
mixtureis	0	9	0	0	aaaaaaaaa	1	mmmimixsiseisreis	0
11251149p-carbomethoxylbenzamideCLASS	5	23	8	1	00000000aaaaaaaaaaaaaaaaaaaaaaaAAAAA	1	1111112SSSASSLASS	0
bar	0	3	0	0	aaa	0		0
flaskthat	0	9	0	0	aaaaaaaaa	1	ffflflatathatthat	0
p-Carbomethoxylbenzamide.A	2	22	0	1	aAaaaaaaaaaaaaaaaaaaaaaA	1	ppp-p-CA.Ae.Ade.A	0
cooldown	0	8	0	0	aaaaaaaa	1	cccocoonwnowndown	0
isheated	0	8	0	0	aaaaaaaa	1	iiisishdedtedated	0
oilbath(90~100	0	7	5	1	aaaaaaa00000	1	oooioil000100~100	0
bath(90~100°Cbath	1	8	5	1	aaaa00000Aaaaa	1	bbbabaththathbath	0
,bathtemperature40-45	0	15	4	1	aaaaaaaaaaaaaaa0000	1	,,,b,ba545-450-45	0
10)	0	0	2	1	00	0		0
,0.16mmol,0.5	0	4	5	1	000aaaa00	1	,,,0,0.5.50.5,0.5	0
Water	1	4	0	0	Aaaaa	1	WWWaWatrerterater	1
3),andacetaldoxime	0	15	1	1	0aaaaaaaaaaaaaaa	1	333)3),emeimexime	0
ischargedwiththe	0	16	0	0	aaaaaaaaaaaaaaaa	1	iiisiscehethehthe	0
condenserandArgonbubbler	1	23	0	0	aaaaaaaaaaaaAaaaaaaaaaaa	1	cccoconrerlerbler	0
resultingmixtureisfiltered	0	26	0	0	aaaaaaaaaaaaaaaaaaaaaaaaaa	1	rrreresdedredered	0
toafford5.1g	0	9	2	1	aaaaaaaa00a	1	tttotoag1g.1g5.1g	0
toAmides:p-CarbomethoxybenzamideA.	3	28	0	1	aaAaaaaaaAaaaaaaaaaaaaaaaaaaaaA	1	tttotoA.A.eA.deA.	0
384	0	0	3	0	000	0		0
0.1mmHg	1	3	2	1	00aaAa	1	000.0.1gHgmHgmmHg	0
anoilbath(	0	9	0	1	aaaaaaaaa	1	aaanano(h(th(ath(	0
p-Carbomethoxylbenzamide.A100-mLsingle-necked	3	35	3	1	aAaaaaaaaaaaaaaaaaaaaaaA000aAaaaaaaaaaaaa	1	ppp-p-Cdedkedcked	0
)toafford5.1g	0	9	2	1	aaaaaaaa00a	1	)))t)tog1g.1g5.1g	0
condenser	0	9	0	0	aaaaaaaaa	1	cccoconrersernser	0
.Water(	1	4	0	1	Aaaaa	1	...W.Wa(r(er(ter(	0
airfor1h	0	7	1	0	aaaaaa0a	1	aaaiairh1hr1hor1h	0
bathtemperature130ºC	1	16	3	0	aaaaaaaaaaaaaaa000aA	1	bbbabatCºC0ºC30ºC	0
Büchnerfunnel.	1	12	0	1	Aaaaaaaaaaaaa	1	BBBüBüc.l.el.nel.	0
327p-CarbomethoxylbenzamideCLASS	6	22	3	1	000aAaaaaaaaaaaaaaaaaaaaaaAAAAA	1	3332327SSSASSLASS	0
Note8)	1	3	1	1	Aaaa0	1	NNNoNot)8)e8)te8)	0
,9.5mL,156	1	1	5	1	00aA000	1	,,,9,9.656156,156	0
S13	1	0	2	0	A00	0		0
.	0	0	0	1		0		0
arefluxcondenser	0	16	0	0	aaaaaaaaaaaaaaaa	1	aaararerersernser	0
isequippedwithamagnetic	0	23	0	0	aaaaaaaaaaaaaaaaaaaaaaa	1	iiisisecicticetic	0
NitrilesCLASSV89P0066	8	7	6	0	AaaaaaaaAAAAAA00A0000	1	NNNiNit6660660066	0
307327Wilkinson	1	8	6	0	000000Aaaaaaaaa	1	3330307nonsonnson	0
thefollowing	0	12	0	0	aaaaaaaaaaaa	1	ttththegngingwing	0
.Thesolidproduct	1	14	0	1	Aaaaaaaaaaaaaaa	1	...T.Thtctuctduct	0
chargedwiththefollowingorder	0	28	0	0	aaaaaaaaaaaaaaaaaaaaaaaaaaaa	1	ccchcharerderrder	0
0.16	0	0	3	1	000	1	000.0.1616.160.16	0
168	0	0	3	0	000	0		0
287tolueneCLASSV89P0066S1	8	7	10	0	000aaaaaaaAAAAAA00A0000A0	1	22282871S16S166S1	0
single-necked,round-bottomed	0	25	0	1	aaaaaaaaaaaaaaaaaaaaaaaaa	1	sssisindedmedomed	0
163	0	0	3	0	000	0		0
ºC)for4	1	4	1	1	aAaaa0	1	ºººCºC)4r4or4for4	0
Wilkinson'scatalyst(	1	17	0	1	Aaaaaaaaaaaaaaaaaa	1	WWWiWil(t(st(yst(	0
mL)(Note	2	4	0	1	aAAaaa	1	mmmLmL)eteoteNote	0
,toluene(	0	7	0	1	aaaaaaa	1	,,,t,to(e(ne(ene(	0
5.1g(	0	1	2	1	00a	1	555.5.1(g(1g(.1g(	0
air	0	3	0	0	aaa	0		0
Water(	1	4	0	1	Aaaaa	1	WWWaWat(r(er(ter(	0
),Wilkinson's	1	9	0	1	Aaaaaaaaaa	1	))),),Ws'sn'son's	0
for4hand	0	7	1	0	aaa0aaaa	1	fffofordndandhand	0
is	0	2	0	0	aa	0		0
'scatalyst(145mg	0	11	3	1	aaaaaaaaa000aa	1	'''s'scgmg5mg45mg	0
CLASSV89P0066S1163168	8	0	13	0	AAAAAA00A0000A0000000	1	CCCLCLA8681683168	0
723728WaterCLASSV89P0066	8	4	12	0	000000AaaaaAAAAAA00A0000	1	77727236660660066	0
single-necked,round-bottomedflaskthat	0	34	0	1	aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa	1	sssisintathatthat	0
'scatalyst	0	9	0	1	aaaaaaaaa	1	'''s'sctstystlyst	0
rotaryevaporator(20-30mmHg	1	19	4	1	aaaaaaaaaaaaaaaa0000aaAa	1	rrrorotgHgmHgmmHg	0
filtered	0	8	0	0	aaaaaaaa	1	fffifildedredered	0
hand	0	4	0	0	aaaa	1	hhhahandndandhand	0
pressureonrotaryevaporator(	0	26	0	1	aaaaaaaaaaaaaaaaaaaaaaaaaa	1	ppprpre(r(or(tor(	0
A.p-Carbomethoxylbenzamide.	2	22	0	1	AaAaaaaaaaaaaaaaaaaaaaaa	1	AAA.A.p.e.de.ide.	0
ºC)for4h	1	5	1	1	aAaaa0a	1	ºººCºC)h4hr4hor4h	0
isallowedtocool	0	15	0	0	aaaaaaaaaaaaaaa	1	iiisisaloloolcool	0
handthenis	0	10	0	0	aaaaaaaaaa	1	hhhahansisnisenis	0
(92%	0	0	2	1	00	1	(((9(92%2%92%(92%	0
the	0	3	0	0	aaa	0		0
whitesolid.	0	10	0	1	aaaaaaaaaa	1	wwwhwhi.d.id.lid.	0
mm),	0	2	0	1	aa	1	mmmmmm),),m),mm),	0
0.5mol%)(	0	3	2	1	00aaa	1	000.0.5()(%)(l%)(	0
5x	0	1	1	0	0a	0		0
),and	0	3	0	1	aaa	1	))),),adndand,and	0
%)(Note	1	3	0	1	Aaaa	1	%%%)%)(eteoteNote	0
(40ml)	0	2	2	1	00aa	1	(((4(40)l)ml)0ml)	0
ºC)for	1	4	0	1	aAaaa	1	ºººCºC)rorfor)for	0
toAmides:p-Carbomethoxybenzamide	2	28	0	1	aaAaaaaaaAaaaaaaaaaaaaaaaaaaaa	1	tttotoAedeidemide	0
327	0	0	3	0	000	0		0
0.5mol%	0	3	2	1	00aaa	1	000.0.5%l%ol%mol%	0
p-cyanobenzoate	0	14	0	1	aaaaaaaaaaaaaa	1	ppp-p-ceteateoate	0
7).	0	0	1	1	0	0		0
°C	1	0	0	0	A	0		0
Note1),toluene	1	10	1	1	Aaaa0aaaaaaa	1	NNNoNoteneeneuene	0
,andacetaldoxime(	0	15	0	1	aaaaaaaaaaaaaaa	1	,,,a,an(e(me(ime(	0
999waterCLASS	5	5	3	0	000aaaaaAAAAA	1	9999999SSSASSLASS	0
A.p-Carbomethoxylbenzamide	2	22	0	1	AaAaaaaaaaaaaaaaaaaaaaaa	1	AAA.A.pedeidemide	0
(5.0g	0	1	2	1	00a	1	(((5(5.g0g.0g5.0g	0
mL)is	1	3	0	1	aAaa	1	mmmLmL)sis)isL)is	0
5)	0	0	1	1	0	0		0
4and5	0	3	2	0	0aaa0	1	444a4an5d5nd5and5	0
